hhsize,nchildren,EarnedIncome,FoodStampAmount,state
2,0,0,0,PA
2,0,0,0,PA
2,0,0,0,PA
2,0,14333,0,PA
2,0,14333,0,PA
2,0,14333,0,PA
1,0,0,0,PA
1,0,0,0,PA
1,0,0,0,PA
1,0,5417,0,PA
1,0,5417,0,PA
1,0,5417,0,PA
1,0,5417,0,PA
3,0,2333,0,PA
3,0,2308,0,PA
3,0,2633,0,PA
1,0,0,0,PA
2,0,6359,0,PA
2,0,3992,0,PA
2,0,4242,0,PA
2,0,4642,0,PA
6,0,3450,0,PA
6,1,3450,0,PA
3,0,560,0,PA
1,0,3167,0,PA
1,0,3167,0,PA
5,3,14583,0,PA
5,3,14583,0,PA
2,0,0,0,PA
2,0,0,0,PA
2,0,4782,0,PA
2,0,10500,0,PA
2,0,10500,0,PA
2,1,0,0,PA
7,3,6890,0,PA
7,3,6519,0,PA
7,3,4473,0,PA
7,3,5642,0,PA
2,0,4083,0,PA
1,0,14417,0,PA
2,0,4083,0,PA
1,0,4417,0,PA
2,0,4083,0,PA
1,0,4417,0,PA
2,0,4083,0,PA
1,0,4417,0,PA
1,0,4667,0,PA
1,0,4667,0,PA
1,0,3206,0,PA
2,0,6476,0,PA
2,0,6476,0,PA
2,0,0,0,PA
1,0,0,0,PA
2,0,0,760,PA
2,0,0,760,PA
1,0,0,0,PA
4,2,3417,408,PA
1,0,0,0,PA
4,1,6480,0,PA
4,2,5667,223,PA
3,2,2729,0,PA
1,0,0,0,PA
4,2,0,0,PA
2,0,0,0,PA
3,1,8953,0,PA
1,0,0,0,PA
2,1,0,0,PA
1,0,5400,0,PA
2,0,3373,0,PA
3,0,8167,0,PA
2,0,3600,0,PA
3,0,0,250,PA
2,0,5028,0,PA
2,0,5078,0,PA
2,0,8388,0,PA
2,0,7166,0,PA
2,0,7166,0,PA
2,0,0,0,PA
2,0,0,0,PA
4,2,38000,0,PA
3,1,10856,0,PA
1,0,0,0,PA
4,2,2078,0,PA
2,0,0,0,PA
4,0,5697,0,PA
2,0,0,140,PA
2,0,0,0,PA
5,2,5547,0,PA
2,0,0,120,PA
2,0,0,120,PA
2,0,1564,0,PA
1,0,500,0,PA
3,1,3632,0,PA
3,1,3500,0,PA
3,0,0,0,PA
2,0,0,0,PA
2,0,0,0,PA
2,0,3461,0,PA
1,0,0,155,PA
2,1,1080,0,PA
2,0,0,40,PA
5,3,2598,0,PA
5,3,3600,0,PA
4,2,4333,0,PA
2,0,5070,0,PA
4,2,7200,0,PA
2,0,5577,0,PA
6,4,4795,0,PA
2,0,5684,0,PA
2,0,1645,0,PA
3,1,4722,0,PA
7,2,5583,0,PA
7,2,4064,0,PA
3,0,3672,155,PA
3,0,3672,155,PA
2,0,2771,0,PA
4,2,9998,0,PA
5,3,4308,0,PA
2,0,0,0,PA
4,2,5023,0,PA
3,0,8364,0,PA
2,0,8500,0,PA
6,4,7188,0,PA
1,0,2304,0,PA
4,0,0,328,PA
4,0,0,328,PA
4,0,0,328,PA
4,0,0,328,PA
2,1,815,0,PA
5,1,2309,0,PA
3,0,10335,0,PA
3,0,10335,0,PA
4,2,7783,0,PA
1,0,0,0,PA
2,1,2944,0,PA
4,0,8441,0,PA
4,1,8441,0,PA
4,0,8441,0,PA
5,3,3872,0,PA
2,0,0,0,PA
1,0,2944,0,PA
5,2,5250,0,PA
1,0,3211,0,PA
1,0,0,0,PA
3,0,11667,0,PA
2,0,0,0,PA
2,0,0,0,PA
2,0,10743,0,PA
2,0,5893,0,PA
1,0,0,140,PA
3,0,0,0,PA
2,0,0,0,PA
3,0,6559,0,PA
5,2,7776,0,PA
5,3,8095,0,PA
4,2,5964,0,PA
5,3,3888,0,PA
1,0,0,0,PA
1,0,0,0,PA
2,0,2539,0,PA
2,0,0,0,PA
4,1,17539,0,PA
3,1,3136,0,PA
2,0,0,0,PA
1,0,0,0,PA
4,2,5217,0,PA
2,0,1039,0,PA
4,2,4763,0,PA
3,0,5872,0,PA
2,0,0,0,PA
1,0,2208,0,PA
5,1,18969,0,PA
3,1,1533,0,PA
2,0,1260,111,PA
5,3,2843,0,PA
1,0,0,0,PA
2,0,5158,0,PA
1,0,0,0,PA
1,0,0,10,PA
1,0,911,0,PA
1,0,550,0,PA
2,0,0,0,PA
2,0,0,50,PA
2,0,0,50,PA
1,0,5833,0,PA
5,2,5196,0,PA
3,0,10100,0,PA
2,0,0,0,PA
1,0,0,0,PA
2,0,0,0,PA
1,0,1000,0,PA
1,0,0,0,PA
2,0,13689,0,PA
2,0,13689,0,PA
1,0,0,0,PA
6,4,38833,0,PA
4,1,4681,0,PA
1,0,0,0,PA
1,0,0,0,PA
1,0,0,0,PA
7,6,1169,538,PA
1,0,0,278,PA
1,0,0,0,PA
2,0,0,0,PA
2,0,1637,0,PA
2,0,1637,0,PA
1,0,7167,0,PA
1,0,0,0,PA
2,0,6967,0,PA
2,0,0,0,PA
4,2,12625,0,PA
1,0,0,0,PA
1,0,4817,0,PA
2,0,12138,0,PA
1,0,1667,0,PA
1,0,0,0,PA
3,0,8139,0,PA
2,0,111,0,PA
1,0,0,0,PA
1,0,0,0,PA
1,0,0,0,PA
1,0,0,0,PA
2,0,500,0,PA
10,5,3464,269,PA
1,0,0,0,PA
1,0,0,0,PA
3,1,2572,0,PA
2,0,5924,0,PA
4,2,3920,0,PA
1,0,0,0,PA
2,0,7204,0,PA
2,0,7204,0,PA
2,0,7154,0,PA
2,0,7154,0,PA
6,4,40342,0,PA
6,4,40342,0,PA
6,4,40342,0,PA
2,0,10250,0,PA
2,0,10250,0,PA
2,0,10250,0,PA
2,0,10250,0,PA
2,0,4000,0,PA
2,0,4000,0,PA
1,0,2867,0,PA
1,0,2867,0,PA
2,0,6062,0,PA
2,0,6062,0,PA
2,0,6062,0,PA
2,0,6062,0,PA
2,0,6062,0,PA
2,0,6062,0,PA
5,3,3083,0,PA
5,3,3083,0,PA
5,3,3083,0,PA
5,3,3083,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
7,0,5194,0,PA
2,1,2549,0,PA
2,1,2549,0,PA
2,1,2549,0,PA
2,1,2549,0,PA
3,1,8417,0,PA
3,1,8417,0,PA
3,1,8417,0,PA
3,1,8417,0,PA
4,0,45594,0,PA
2,0,4125,0,PA
2,0,3762,0,PA
2,0,4242,0,PA
7,5,0,0,PA
7,5,0,0,PA
7,5,0,0,PA
2,0,4167,0,RI
2,0,4167,0,RI
2,0,4167,0,RI
2,0,4167,0,RI
2,0,4167,0,RI
2,0,4167,0,RI
3,0,0,0,RI
2,0,0,0,RI
2,0,0,0,RI
3,1,3545,0,RI
3,1,3545,0,RI
3,1,3545,0,RI
3,1,13832,0,RI
3,1,13832,0,RI
3,1,13832,0,RI
4,2,5924,0,RI
4,1,5942,0,RI
4,1,5942,0,RI
3,1,9031,0,RI
3,1,6281,0,RI
3,1,6281,0,RI
4,0,12547,0,RI
4,0,10727,0,RI
4,0,12047,0,RI
5,2,5743,0,RI
5,2,5743,0,RI
5,2,5743,0,RI
4,0,4157,0,RI
4,0,4157,0,RI
4,0,4157,0,RI
4,2,0,141,RI
4,2,0,141,RI
1,0,7200,0,RI
1,0,7200,0,RI
2,0,0,0,RI
2,0,0,0,RI
2,0,0,0,RI
2,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
2,0,2065,0,RI
2,0,2065,0,RI
2,0,2065,0,RI
2,0,2065,0,RI
4,0,14917,0,RI
4,0,37917,0,RI
1,0,4800,0,RI
1,0,0,0,RI
3,2,1230,172,RI
3,2,0,172,RI
1,0,0,155,RI
1,0,0,155,RI
2,0,1472,0,RI
4,2,1559,250,RI
2,0,1472,0,RI
4,2,1559,250,RI
3,0,2097,0,RI
3,0,2097,0,RI
1,0,3600,0,RI
1,0,3600,0,RI
3,1,7140,0,RI
3,1,7140,0,RI
1,0,0,0,RI
1,0,0,0,RI
4,0,0,130,RI
4,0,0,0,RI
4,0,0,0,RI
3,0,0,0,RI
5,3,1280,325,RI
1,0,0,118,RI
2,0,2376,0,RI
2,0,2376,0,RI
2,0,3500,0,RI
4,0,13808,0,RI
3,1,4637,0,RI
3,1,5140,0,RI
1,0,0,0,RI
2,0,0,0,RI
2,0,3733,0,RI
4,2,1642,0,RI
5,3,500,300,RI
1,0,1886,0,RI
1,0,0,0,RI
4,3,2252,0,RI
2,0,5953,0,RI
2,0,5953,0,RI
1,0,0,10,RI
4,2,5833,0,RI
4,2,7148,0,RI
3,1,2575,0,RI
2,0,15649,0,RI
2,0,15061,0,RI
2,0,15061,0,RI
2,0,9789,0,RI
4,2,2815,0,RI
4,2,2815,0,RI
4,2,2815,0,RI
4,2,2815,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,2800,0,RI
1,0,2800,0,RI
1,0,3500,0,RI
1,0,3500,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
1,0,0,0,RI
2,0,1440,0,RI
2,0,1447,0,RI
2,0,1447,0,RI
2,0,1447,0,RI
8,4,0,95,RI
8,4,0,95,RI
8,3,0,95,RI
8,3,0,95,RI
4,3,3104,0,RI
4,3,3104,0,RI
5,3,3104,0,RI
5,3,3104,0,RI
2,0,4350,0,RI
2,0,4350,0,RI
2,0,4350,0,RI
2,0,4350,0,RI
7,5,1500,300,RI
7,5,1500,300,RI
7,5,1500,300,RI
5,3,9236,0,RI
5,3,9036,0,RI
5,3,9036,0,RI
3,0,300,0,SC
3,0,300,0,SC
3,0,400,0,SC
3,0,400,0,SC
3,0,400,0,SC
3,0,400,0,SC
3,1,606,0,SC
3,0,606,0,SC
3,1,606,0,SC
3,0,606,0,SC
3,1,606,0,SC
3,0,606,0,SC
4,2,0,0,SC
4,2,0,0,SC
2,0,5500,0,SC
2,0,5500,0,SC
2,0,7583,0,SC
2,0,7583,0,SC
1,0,0,0,SC
1,0,0,0,SC
2,0,1000,0,SC
2,0,1000,0,SC
1,0,0,0,SC
1,0,0,0,SC
4,2,11500,0,SC
4,2,11500,0,SC
1,0,3892,0,SC
1,0,3892,0,SC
1,0,0,10,SC
1,0,0,10,SC
5,2,778,0,SC
5,2,7292,0,SC
5,3,2833,0,SC
5,3,2833,0,SC
5,3,1600,0,SC
5,3,1650,0,SC
2,0,4550,0,SC
1,0,3741,0,SC
2,0,4331,0,SC
1,0,3741,0,SC
1,0,0,0,SC
1,0,0,0,SC
2,0,2667,0,SC
2,0,2667,0,SC
4,1,2258,0,SC
4,1,2258,0,SC
1,0,0,0,SC
1,0,0,0,SC
2,0,2100,0,SC
2,0,2100,0,SC
3,1,9250,0,SC
3,1,9250,0,SC
1,0,2900,0,SC
1,0,2900,0,SC
1,0,3792,0,SC
1,0,3727,0,SC
3,1,5190,0,SC
3,1,5190,0,SC
3,1,1732,0,SC
3,0,1732,0,SC
3,1,1732,0,SC
3,0,1732,0,SC
6,5,0,342,SC
6,5,0,342,SC
2,1,5488,0,SC
2,1,5488,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,1507,0,SC
1,0,1507,0,SC
3,1,3197,0,SC
3,1,3197,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
3,1,3500,0,SC
3,1,3500,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,1917,0,SC
1,0,1917,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,1732,0,SC
1,0,1732,0,SC
5,3,3291,0,SC
5,3,3291,0,SC
1,0,0,0,SC
1,0,0,0,SC
3,1,1037,0,SC
3,1,1037,0,SC
1,0,1330,0,SC
1,0,1330,0,SC
5,1,4854,0,SC
5,1,4680,0,SC
4,1,3464,145,SC
4,1,3464,145,SC
5,4,0,509,SC
5,4,0,450,SC
4,2,2053,0,SC
4,2,393,0,SC
3,1,5716,0,SC
3,1,6885,0,SC
4,2,8660,0,SC
4,2,8660,0,SC
5,2,7983,0,SC
5,2,7983,0,SC
1,0,779,0,SC
1,0,779,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
4,1,0,0,SC
4,0,0,0,SC
4,1,0,0,SC
4,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
1,0,672,0,SC
1,0,672,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,600,0,SC
2,0,600,0,SC
2,0,600,0,SC
2,0,600,0,SC
5,3,1991,211,SC
5,3,1991,211,SC
1,0,10394,0,SC
1,0,10419,0,SC
2,0,3333,0,SC
2,0,3333,0,SC
5,3,6472,0,SC
5,3,6472,0,SC
3,2,2000,0,SC
3,2,2000,0,SC
2,0,0,0,SC
6,4,1256,1100,SC
2,0,0,0,SC
6,4,1256,1100,SC
4,2,5629,0,SC
4,2,5629,0,SC
2,0,5000,0,SC
2,0,5500,0,SC
2,0,5500,0,SC
5,3,3812,0,SC
5,3,3460,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
6,5,2200,393,SC
6,5,2200,393,SC
6,5,2200,393,SC
1,0,5176,0,SC
8,7,0,883,SC
6,1,1400,250,SC
6,1,1400,250,SC
6,1,1400,250,SC
6,1,1400,250,SC
4,2,0,314,SC
4,2,0,314,SC
4,2,0,314,SC
4,2,0,314,SC
2,0,6609,0,SC
3,0,2425,0,SC
3,0,2425,0,SC
5,3,518,400,SC
5,3,518,400,SC
5,3,518,400,SC
4,2,5321,0,SC
1,0,3464,0,SC
1,0,3464,0,SC
1,0,2200,0,SC
1,0,1760,0,SC
3,1,2000,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
5,4,0,430,SC
5,4,0,430,SC
5,4,0,430,SC
5,4,0,430,SC
2,0,9000,0,SC
2,0,9000,0,SC
2,0,9000,0,SC
2,0,9000,0,SC
4,1,9944,0,SC
4,1,9924,0,SC
4,1,9663,0,SC
4,1,9663,0,SC
4,2,11667,0,SC
4,2,11667,0,SC
4,2,11667,0,SC
4,2,11667,0,SC
1,0,1793,0,SC
1,0,1793,0,SC
1,0,1793,0,SC
1,0,1793,0,SC
7,3,6088,276,SC
6,3,2290,276,SC
6,3,2380,276,SC
6,3,3010,276,SC
2,0,4167,0,SC
2,0,4167,0,SC
2,0,4167,0,SC
2,0,4167,0,SC
3,1,2700,0,SC
3,1,2700,0,SC
3,1,2700,0,SC
3,1,2700,0,SC
3,1,6072,0,SC
3,0,6072,0,SC
2,1,3572,0,SC
2,1,3572,0,SC
2,1,3696,0,SC
2,0,1507,10,SC
2,0,1559,10,SC
2,0,1559,10,SC
2,0,1559,10,SC
2,0,10716,0,SC
2,0,10716,0,SC
2,0,10716,0,SC
2,0,10716,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
1,0,2592,0,SC
1,0,2592,0,SC
1,0,2592,0,SC
1,0,2592,0,SC
1,0,0,48,SC
1,0,0,48,SC
1,0,0,48,SC
1,0,0,48,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
4,2,3700,0,SC
4,2,0,0,SC
4,2,2078,0,SC
4,2,3198,0,SC
2,0,2852,0,SC
2,0,2852,0,SC
2,0,2852,0,SC
2,0,2852,0,SC
4,1,8519,0,SC
4,1,8519,0,SC
4,1,8519,0,SC
4,1,8519,0,SC
4,2,4685,0,SC
4,2,4685,0,SC
4,2,4685,0,SC
4,2,1654,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
2,0,3788,0,SC
2,0,3788,0,SC
2,0,3788,0,SC
2,0,3788,0,SC
2,0,200,0,SC
2,0,200,0,SC
2,0,200,0,SC
2,0,500,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
4,2,6014,0,SC
4,2,4764,0,SC
4,2,7146,0,SC
4,2,9764,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
2,0,2119,0,SC
2,0,2119,0,SC
2,0,2119,0,SC
2,0,2119,0,SC
3,1,4071,0,SC
3,1,4071,0,SC
3,1,4071,0,SC
3,1,4071,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,100,SC
4,1,0,462,SC
4,1,0,462,SC
4,1,0,462,SC
4,1,0,462,SC
2,0,2477,0,SC
2,0,2477,0,SC
2,0,2477,0,SC
2,0,2477,0,SC
1,0,1732,0,SC
3,0,1516,0,SC
3,0,1516,0,SC
1,0,1732,0,SC
3,0,1516,0,SC
3,0,1516,0,SC
1,0,1732,0,SC
3,0,1516,0,SC
3,0,1516,0,SC
1,0,1732,0,SC
3,0,1516,0,SC
3,0,1516,0,SC
3,0,2360,0,SC
3,0,2360,0,SC
3,0,2360,0,SC
3,0,2360,0,SC
3,2,2182,0,SC
3,2,2182,0,SC
3,2,2182,0,SC
3,2,2182,0,SC
1,0,0,49,SC
5,3,0,360,SC
1,0,0,49,SC
4,3,0,360,SC
1,0,0,49,SC
4,3,0,360,SC
1,0,0,49,SC
4,3,0,360,SC
6,1,6462,0,SC
6,0,6462,0,SC
6,1,6433,0,SC
6,0,6433,0,SC
6,1,12190,0,SC
6,0,12190,0,SC
6,1,12190,0,SC
6,0,12190,0,SC
1,0,3818,0,SC
1,0,3671,0,SC
1,0,3671,0,SC
1,0,3671,0,SC
5,1,2365,544,SC
5,1,2365,544,SC
5,1,2365,544,SC
5,1,2365,544,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,4600,0,SC
1,0,1250,0,SC
1,0,4600,0,SC
1,0,1250,0,SC
1,0,4600,0,SC
2,0,1550,0,SC
2,0,1550,0,SC
1,0,4600,0,SC
2,0,1550,0,SC
2,0,1550,0,SC
3,1,0,0,SC
3,1,1188,0,SC
3,1,1188,0,SC
1,0,0,0,SC
6,4,2988,0,SC
6,4,2988,0,SC
6,4,2988,0,SC
6,4,2988,0,SC
2,1,803,278,SC
2,1,803,133,SC
2,1,803,133,SC
2,1,622,133,SC
2,0,1901,0,SC
2,0,2151,0,SC
2,0,2481,0,SC
2,0,2481,0,SC
2,0,6916,0,SC
2,0,6916,0,SC
2,0,6916,0,SC
2,0,6916,0,SC
5,3,14000,0,SC
5,3,14000,0,SC
5,3,14000,0,SC
5,3,14000,0,SC
3,0,7181,0,SC
3,0,7181,0,SC
3,0,7181,0,SC
3,0,7181,0,SC
2,1,1833,0,SC
2,1,1833,0,SC
2,1,1833,0,SC
2,1,1833,0,SC
1,0,2917,0,SC
2,0,3750,0,SC
2,0,3750,0,SC
2,0,3750,0,SC
2,0,3750,0,SC
4,2,14381,0,SC
4,2,14381,0,SC
4,2,36381,0,SC
4,2,8333,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
4,1,8580,0,SC
4,1,8580,0,SC
4,1,8580,0,SC
4,1,2425,0,SC
4,1,2425,0,SC
4,1,2425,0,SC
2,0,2902,0,SC
2,0,2902,0,SC
2,0,2902,0,SC
2,0,8999,0,SC
2,0,8999,0,SC
2,0,13999,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
5,3,43583,0,SC
5,3,43583,0,SC
5,3,43583,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,3389,0,SC
2,0,3389,0,SC
2,0,3389,0,SC
2,0,11250,0,SC
3,0,11682,0,SC
3,0,11682,0,SC
3,2,4333,0,SC
1,0,1600,0,SC
3,2,4333,0,SC
1,0,1600,0,SC
3,2,4333,0,SC
1,0,1600,0,SC
4,1,2160,0,SC
4,1,2160,0,SC
4,1,2160,0,SC
4,1,2160,0,SC
4,1,2160,0,SC
4,1,2160,0,SC
2,0,4153,0,SC
2,0,4153,0,SC
2,0,2425,0,SC
1,0,0,10,SC
1,0,0,10,SC
1,0,0,10,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
3,1,1559,130,SC
3,1,1559,130,SC
3,1,1559,130,SC
4,0,0,0,SC
4,0,0,0,SC
4,0,0,0,SC
3,1,0,0,SC
3,1,0,0,SC
3,0,0,0,SC
2,0,0,0,SC
1,0,0,0,SC
2,0,0,0,SC
1,0,0,0,SC
2,0,0,0,SC
1,0,0,0,SC
3,0,3107,0,SC
3,0,3107,0,SC
3,0,2933,0,SC
3,0,7536,0,SC
3,0,7536,0,SC
3,0,8016,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,2350,0,SC
1,0,2350,0,SC
1,0,2100,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
3,0,5129,0,SC
3,0,5129,0,SC
3,0,5129,0,SC
3,1,7100,0,SC
3,1,3600,0,SC
3,1,4162,0,SC
3,1,0,0,SC
3,1,0,0,SC
2,1,0,0,SC
4,0,4330,0,SC
4,1,4330,0,SC
4,0,4330,0,SC
4,1,4330,0,SC
4,0,4330,0,SC
4,1,4330,0,SC
3,1,2400,0,SC
3,1,4200,0,SC
3,1,2800,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
3,0,1883,0,SC
3,0,1883,0,SC
3,0,1883,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
7,6,0,523,SC
7,6,0,523,SC
7,6,0,523,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
5,2,4230,0,SC
2,0,2808,0,SC
2,0,2808,0,SC
5,1,3936,0,SC
2,0,2808,0,SC
2,0,2808,0,SC
5,1,3936,0,SC
2,0,2808,0,SC
2,0,2808,0,SC
1,0,2165,0,SC
1,0,2165,0,SC
1,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,0,0,SC
2,0,1026,0,SC
2,0,1026,0,SC
2,0,1026,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
7,5,6190,0,SC
7,5,6190,0,SC
7,5,6190,0,SC
4,1,0,0,SC
4,1,0,0,SC
4,0,0,0,SC
3,1,5000,400,SC
3,1,5000,400,SC
3,1,5000,400,SC
2,0,4500,0,SC
2,0,4500,0,SC
2,0,4500,0,SC
2,0,2006,0,SC
2,0,2006,0,SC
2,0,2006,0,SC
4,2,4990,0,SC
4,2,4990,0,SC
4,2,4990,0,SC
3,1,3031,0,SC
1,0,1670,0,SC
3,1,3031,0,SC
1,0,1670,0,SC
3,1,3031,0,SC
1,0,2039,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
3,1,5450,0,SC
3,1,5450,0,SC
3,1,5450,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,10,SC
3,1,2133,0,SC
4,2,1732,0,SC
5,3,0,129,SC
4,2,1905,0,SC
2,0,1735,0,SC
4,2,4800,0,SC
4,0,2994,0,SC
1,0,0,0,SC
2,0,0,0,SC
2,0,840,0,SC
2,1,2200,0,SC
1,0,2598,0,SC
1,0,0,0,SC
3,0,4566,0,SC
3,0,4566,0,SC
3,0,4566,0,SC
4,2,3483,0,SC
2,0,0,0,SC
1,0,0,0,SC
2,0,350,235,SC
2,0,350,235,SC
1,0,0,0,SC
1,0,0,0,SC
1,0,0,0,SC
6,1,1039,488,SC
6,0,1039,488,SC
3,0,0,0,SC
3,0,0,0,SC
3,0,0,0,SC
1,0,0,0,SC
2,0,3160,0,SC
2,0,800,0,SC
4,2,4196,0,SC
2,0,480,0,SC
2,0,0,0,SC
2,0,640,0,SC
1,0,0,0,SC
1,0,4283,0,SC
5,1,2120,0,SC
1,0,0,0,SC
3,0,4225,0,SC
2,0,3127,0,SC
1,0,15000,0,SC
2,0,0,0,SC
4,1,5769,0,SC
1,0,8060,0,SC
2,0,3232,0,SC
1,0,0,0,SC
3,1,800,289,SC
1,0,0,94,SC
1,0,0,0,SC
1,0,0,0,SC
3,1,0,13,SC
4,0,2122,0,SC
7,3,3134,514,SC
4,1,5443,0,SC
1,0,0,0,SC
4,2,10400,0,SC
4,0,7563,0,SC
6,5,1440,428,SC
1,0,0,59,SC
3,0,3235,0,SC
1,0,0,0,SC
2,1,1819,167,SC
4,2,2901,0,SC
4,2,5333,0,SC
5,2,2295,0,SC
2,1,1395,0,SC
2,0,7353,0,SC
2,0,0,0,SC
4,2,3084,0,SC
4,2,8583,0,SC
3,0,1396,0,SC
2,0,1833,52,SC
2,0,1833,52,SC
3,1,3653,0,SC
2,0,2917,0,SC
2,0,1559,0,SC
2,0,1559,0,SC
2,0,3467,0,TN
2,0,3189,0,TN
5,2,3087,0,TN
5,2,3087,0,TN
5,2,3087,0,TN
2,0,1819,0,TN
2,0,0,0,TN
2,0,0,0,TN
3,0,6779,0,TN
3,1,0,385,TN
3,0,5740,0,TN
3,1,6053,385,TN
3,0,5740,0,TN
3,1,6053,385,TN
4,2,3439,0,TN
4,2,3439,0,TN
4,2,3439,0,TN
2,0,5559,0,TN
2,0,5559,0,TN
2,0,5559,0,TN
2,0,7497,0,TN
2,0,7497,0,TN
2,0,7797,0,TN
2,0,4525,0,TN
2,0,4525,0,TN
3,2,5186,174,TN
2,0,7361,0,TN
2,0,7361,0,TN
3,2,5161,174,TN
2,0,7361,0,TN
2,0,7361,0,TN
3,2,5161,174,TN
3,0,1984,149,TN
3,0,1984,149,TN
3,0,1984,149,TN
3,0,1984,149,TN
3,0,1984,149,TN
3,0,1984,149,TN
1,0,0,0,TN
1,0,0,0,TN
1,0,0,0,TN
2,1,1715,0,TN
2,1,1715,0,TN
2,1,1715,0,TN
2,0,14167,0,TN
2,0,14167,0,TN
2,0,14167,0,TN
2,0,0,0,TN
2,0,0,0,TN
2,0,0,0,TN
4,1,10625,0,TN
4,1,10625,0,TN
4,1,15275,0,TN
5,3,8600,0,TN
5,3,8894,0,TN
5,3,8894,0,TN
2,0,21666,0,TN
2,0,21666,0,TN
2,0,31266,0,TN
2,0,2382,0,TN
2,0,2382,0,TN
2,0,2382,0,TN
3,0,4157,0,TN
3,0,4157,0,TN
3,0,4157,0,TN
2,0,5455,0,TN
2,0,5455,0,TN
2,0,5455,0,TN
2,0,5455,0,TN
2,0,5455,0,TN
2,0,5455,0,TN
2,0,850,0,TN
2,0,850,0,TN
2,0,850,0,TN
3,0,2500,0,TN
3,0,2500,0,TN
2,0,2500,0,TN
4,2,1905,0,TN
