"student","week","attendance","grade","Roster","TA","attendance_prior","Reason","noclass","affectedweek","noprior"
10,4,1,21.9114977906406,5,"ThatOtherGuy",1,"",0,1,0
10,5,1,18.865578870344,5,"ThatOtherGuy",1,"",0,0,0
10,6,1,21.0461664509247,5,"ThatOtherGuy",1,"",0,0,0
10,7,0,23.317745372637,5,"ThatOtherGuy",1,"",0,0,0
10,8,1,24.3222676530961,5,"ThatOtherGuy",0,"",0,0,1
10,9,1,24.3077693589296,5,"ThatOtherGuy",1,"",0,1,0
84,1,1,24.6287966803293,1,"ThatGuy",NA,"",0,0,NA
84,10,0,20.3500545710911,1,"ThatGuy",1,"",0,0,0
84,11,1,22.3764221847937,1,"ThatGuy",0,"",0,1,1
84,2,1,22.3770721289546,1,"ThatGuy",1,"",0,1,0
84,3,1,22.5122390802164,1,"ThatGuy",1,"",0,0,0
84,4,0,16.8620645036615,1,"ThatGuy",1,"Canceled",1,1,0
84,5,1,15.1148775027716,1,"ThatGuy",0,"",0,0,1
84,6,1,19.4076507469279,1,"ThatGuy",1,"",0,0,0
84,7,1,23.6186447325061,1,"ThatGuy",1,"",0,0,0
84,8,1,19.5959375365491,1,"ThatGuy",1,"",0,0,0
84,9,1,19.7686881869284,1,"ThatGuy",1,"",0,1,0
118,1,1,23.865904344556,1,"ThatGuy",NA,"",0,0,NA
118,10,1,23.0203296698054,1,"ThatGuy",1,"",0,0,0
118,11,1,25.5409689509498,1,"ThatGuy",1,"",0,1,0
118,2,1,21.990353697306,1,"ThatGuy",1,"",0,1,0
118,3,1,24.5287505645305,1,"ThatGuy",1,"",0,0,0
118,4,0,22.9221200940862,1,"ThatGuy",1,"Canceled",1,1,0
118,5,1,24.9906067937935,1,"ThatGuy",0,"",0,0,1
118,6,1,23.5230593363881,1,"ThatGuy",1,"",0,0,0
118,7,1,22.9562886671453,1,"ThatGuy",1,"",0,0,0
118,8,1,25.110075587949,1,"ThatGuy",1,"",0,0,0
118,9,1,24.5096138656201,1,"ThatGuy",1,"",0,1,0
145,1,1,24.4100646869657,4,"ThatGuy",NA,"",0,0,NA
145,10,0,24.1974664806766,4,"ThatGuy",1,"",0,0,0
145,11,1,20.4686683901456,4,"ThatGuy",0,"",0,1,1
145,2,0,24.2274583401836,4,"ThatGuy",1,"Holiday",1,1,0
145,3,1,22.8356672716915,4,"ThatGuy",0,"",0,0,1
145,4,1,25.3809466361722,4,"ThatGuy",1,"",0,1,0
145,5,1,25.5453607555355,4,"ThatGuy",1,"",0,0,0
145,6,0,24.826615570821,4,"ThatGuy",1,"",0,0,0
145,7,0,25.0788183463534,4,"ThatGuy",0,"",0,0,1
145,8,1,25.0324461672457,4,"ThatGuy",0,"",0,0,1
145,9,1,25.441406809672,4,"ThatGuy",1,"",0,1,0
162,1,1,17.4967517580173,2,"ThatOtherGuy",NA,"",0,0,NA
162,10,1,24.1956702974883,2,"ThatOtherGuy",0,"",0,0,1
162,11,0,21.9485311237523,2,"ThatOtherGuy",1,"",0,1,0
162,2,1,22.3466540426293,2,"ThatOtherGuy",1,"",0,1,0
162,3,NA,22.9394625783831,2,"ThatOtherGuy",1,"MissingData",0,0,0
162,4,1,25.3220887315249,2,"ThatOtherGuy",0,"",0,1,1
162,5,1,23.3416402680777,2,"ThatOtherGuy",1,"",0,0,0
162,6,1,23.050063562324,2,"ThatOtherGuy",1,"",0,0,0
162,7,0,23.3069118490267,2,"ThatOtherGuy",1,"",0,0,0
162,8,1,24.825910314505,2,"ThatOtherGuy",0,"",0,0,1
162,9,0,24.6166897903929,2,"ThatOtherGuy",1,"",0,1,0
195,1,1,25.7830288787229,2,"ThatOtherGuy",NA,"",0,0,NA
195,10,0,22.0822105845426,2,"ThatOtherGuy",0,"",0,0,1
195,11,1,23.6411466542337,2,"ThatOtherGuy",0,"",0,1,1
195,2,1,24.3818636895638,2,"ThatOtherGuy",1,"",0,1,0
195,3,NA,24.1647788618874,2,"ThatOtherGuy",1,"MissingData",0,0,0
195,4,1,23.7227180027576,2,"ThatOtherGuy",0,"",0,1,1
195,5,1,24.9592041062802,2,"ThatOtherGuy",1,"",0,0,0
195,6,1,24.9803217621644,2,"ThatOtherGuy",1,"",0,0,0
195,7,0,23.6290414650272,2,"ThatOtherGuy",1,"",0,0,0
195,8,1,23.3775136949333,2,"ThatOtherGuy",0,"",0,0,1
195,9,0,22.5629057611065,2,"ThatOtherGuy",1,"",0,1,0
201,1,1,25.3217394944106,3,"ThatOtherGuy",NA,"",0,0,NA
201,10,1,24.7757175110473,3,"ThatOtherGuy",1,"",0,0,0
201,11,1,24.4028545245985,3,"ThatOtherGuy",1,"",0,1,0
201,2,0,20.8491484369677,3,"ThatOtherGuy",1,"Holiday",1,1,0
201,3,1,24.1540419077054,3,"ThatOtherGuy",0,"",0,0,1
201,4,1,22.1384064509716,3,"ThatOtherGuy",1,"",0,1,0
201,5,1,23.9890447892834,3,"ThatOtherGuy",1,"",0,0,0
201,6,1,23.2312617100753,3,"ThatOtherGuy",1,"",0,0,0
201,7,1,25.5007415272639,3,"ThatOtherGuy",1,"",0,0,0
201,8,1,22.3123005926192,3,"ThatOtherGuy",1,"",0,0,0
201,9,1,23.7626063074509,3,"ThatOtherGuy",1,"",0,1,0
111,1,1,24.4375853990687,6,"ThatGuy",NA,"",0,0,NA
111,10,0,-0.579886137270832,6,"ThatGuy",0,"",0,0,1
111,11,0,23.4615384261264,6,"ThatGuy",0,"Holiday",1,1,1
111,2,0,22.9921599891541,6,"ThatGuy",1,"",0,1,0
111,3,0,25.6357934712137,6,"ThatGuy",0,"",0,0,1
111,4,1,24.329239837149,6,"ThatGuy",0,"",0,1,1
111,5,0,18.6812000913909,6,"ThatGuy",1,"",0,0,0
111,6,1,25.2937512017456,6,"ThatGuy",0,"",0,0,1
111,7,1,21.6593149116301,6,"ThatGuy",1,"",0,0,0
111,8,1,24.9469302557688,6,"ThatGuy",1,"",0,0,0
111,9,0,21.7311877386401,6,"ThatGuy",1,"Canceled",1,1,0
154,1,1,25.9655517655737,4,"ThatGuy",NA,"",0,0,NA
154,10,1,20.5950450730455,4,"ThatGuy",1,"",0,0,0
154,11,0,20.2243416326321,4,"ThatGuy",1,"",0,1,0
154,2,0,23.2274093585372,4,"ThatGuy",1,"Holiday",1,1,0
154,3,1,22.4948060042306,4,"ThatGuy",0,"",0,0,1
154,4,1,21.5009607403215,4,"ThatGuy",1,"",0,1,0
154,5,1,20.3521071980895,4,"ThatGuy",1,"",0,0,0
154,6,1,20.1124359829997,4,"ThatGuy",1,"",0,0,0
154,7,1,25.2273641714153,4,"ThatGuy",1,"",0,0,0
154,8,1,24.6926518256411,4,"ThatGuy",1,"",0,0,0
154,9,1,21.8184730766144,4,"ThatGuy",1,"",0,1,0
26,1,1,24.8911338057198,5,"ThatOtherGuy",NA,"",0,0,NA
26,10,1,25.55809362779,5,"ThatOtherGuy",1,"",0,0,0
26,11,1,24.7522261517238,5,"ThatOtherGuy",1,"",0,1,0
26,2,0,24.2624781895258,5,"ThatOtherGuy",1,"Holiday",1,1,0
26,3,1,25.387516242724,5,"ThatOtherGuy",0,"",0,0,1
26,4,1,24.6230565685579,5,"ThatOtherGuy",1,"",0,1,0
26,5,1,25.4191185582851,5,"ThatOtherGuy",1,"",0,0,0
26,6,1,24.5355684540682,5,"ThatOtherGuy",1,"",0,0,0
26,7,0,26.5312059952081,5,"ThatOtherGuy",1,"",0,0,0
26,8,0,24.0027908678085,5,"ThatOtherGuy",0,"",0,0,1
26,9,1,25.3956053204888,5,"ThatOtherGuy",0,"",0,1,1
50,1,1,25.2143786806469,5,"ThatOtherGuy",NA,"",0,0,NA
50,10,1,24.9576010471916,5,"ThatOtherGuy",1,"",0,0,0
50,11,1,24.2952672162484,5,"ThatOtherGuy",1,"",0,1,0
50,2,0,24.7099152734967,5,"ThatOtherGuy",1,"Holiday",1,1,0
50,3,1,24.7086056077465,5,"ThatOtherGuy",0,"",0,0,1
50,4,1,24.9629601790975,5,"ThatOtherGuy",1,"",0,1,0
50,5,1,25.3872493930539,5,"ThatOtherGuy",1,"",0,0,0
50,6,1,25.2060962514622,5,"ThatOtherGuy",1,"",0,0,0
50,7,1,25.7341521802207,5,"ThatOtherGuy",1,"",0,0,0
50,8,1,25.2556189996108,5,"ThatOtherGuy",1,"",0,0,0
50,9,1,24.022938143495,5,"ThatOtherGuy",1,"",0,1,0
202,1,1,20.4975751878556,4,"ThatGuy",NA,"",0,0,NA
202,10,0,20.1497347230714,4,"ThatGuy",0,"",0,0,1
202,11,0,24.2189738329967,4,"ThatGuy",0,"",0,1,1
202,2,0,21.7013889934294,4,"ThatGuy",1,"Holiday",1,1,0
202,3,1,20.3318831913151,4,"ThatGuy",0,"",0,0,1
202,4,1,20.7095511981559,4,"ThatGuy",1,"",0,1,0
202,5,0,21.273436579556,4,"ThatGuy",1,"",0,0,0
202,6,0,23.0553399620358,4,"ThatGuy",0,"",0,0,1
202,7,0,22.2508747603785,4,"ThatGuy",0,"",0,0,1
202,8,0,21.1496438327842,4,"ThatGuy",0,"",0,0,1
202,9,0,20.2376644837319,4,"ThatGuy",0,"",0,1,1
151,1,1,23.715700616421,6,"ThatGuy",NA,"",0,0,NA
151,10,1,24.9479767624117,6,"ThatGuy",0,"",0,0,1
151,11,0,25.1754844852243,6,"ThatGuy",1,"Holiday",1,1,0
151,2,1,21.677954992564,6,"ThatGuy",1,"",0,1,0
151,3,1,21.2398997004214,6,"ThatGuy",1,"",0,0,0
151,4,1,22.0616763034716,6,"ThatGuy",1,"",0,1,0
151,5,1,24.7850373048843,6,"ThatGuy",1,"",0,0,0
151,6,1,25.2797162274676,6,"ThatGuy",1,"",0,0,0
151,7,1,23.6076699359159,6,"ThatGuy",1,"",0,0,0
151,8,1,23.4905788660152,6,"ThatGuy",1,"",0,0,0
151,9,0,25.4588114711295,6,"ThatGuy",1,"Canceled",1,1,0
8,1,1,20.340359209286,4,"ThatGuy",NA,"",0,0,NA
8,10,0,24.4520930254174,4,"ThatGuy",0,"",0,0,1
8,11,0,21.8221719879101,4,"ThatGuy",0,"",0,1,1
8,2,0,21.3899448543482,4,"ThatGuy",1,"Holiday",1,1,0
8,3,1,24.3504133941698,4,"ThatGuy",0,"",0,0,1
8,4,0,25.0864015149223,4,"ThatGuy",1,"",0,1,0
8,5,1,23.9636255232095,4,"ThatGuy",0,"",0,0,1
8,6,1,24.6041321494789,4,"ThatGuy",1,"",0,0,0
8,7,0,23.9893097099651,4,"ThatGuy",1,"",0,0,0
8,8,0,22.1438638333395,4,"ThatGuy",0,"",0,0,1
8,9,0,24.9768884422625,4,"ThatGuy",0,"",0,1,1
104,1,1,23.4085379689479,4,"ThatGuy",NA,"",0,0,NA
104,10,1,24.6435966297065,4,"ThatGuy",1,"",0,0,0
104,11,1,25.4947214641473,4,"ThatGuy",1,"",0,1,0
104,2,0,24.3230191268466,4,"ThatGuy",1,"Holiday",1,1,0
104,3,1,24.4624408727087,4,"ThatGuy",0,"",0,0,1
104,4,1,22.3452563655529,4,"ThatGuy",1,"",0,1,0
104,5,1,23.8179135748597,4,"ThatGuy",1,"",0,0,0
104,6,1,23.3674624016857,4,"ThatGuy",1,"",0,0,0
104,7,1,19.4217352726713,4,"ThatGuy",1,"",0,0,0
104,8,1,24.1748580445494,4,"ThatGuy",1,"",0,0,0
104,9,1,24.4188633716521,4,"ThatGuy",1,"",0,1,0
44,1,1,22.9572624229898,3,"ThatOtherGuy",NA,"",0,0,NA
44,10,0,24.5690418141706,3,"ThatOtherGuy",0,"",0,0,1
44,11,0,24.7637598212418,3,"ThatOtherGuy",0,"",0,1,1
44,2,0,16.5401128748486,3,"ThatOtherGuy",1,"Holiday",1,1,0
44,3,1,0.23857950771124,3,"ThatOtherGuy",0,"",0,0,1
44,4,0,24.2143770409139,3,"ThatOtherGuy",1,"",0,1,0
44,5,1,21.2931131104532,3,"ThatOtherGuy",0,"",0,0,1
44,6,0,22.4032851254635,3,"ThatOtherGuy",1,"",0,0,0
44,7,1,22.9364188757116,3,"ThatOtherGuy",0,"",0,0,1
44,8,0,10.806437786447,3,"ThatOtherGuy",1,"",0,0,0
44,9,0,19.4084156080985,3,"ThatOtherGuy",0,"",0,1,1
48,1,1,24.2564135855461,4,"ThatGuy",NA,"",0,0,NA
48,10,1,25.2507982839332,4,"ThatGuy",1,"",0,0,0
48,11,0,24.818562738434,4,"ThatGuy",1,"",0,1,0
48,2,0,24.6464754635757,4,"ThatGuy",1,"Holiday",1,1,0
48,3,1,25.3109797880906,4,"ThatGuy",0,"",0,0,1
48,4,1,-1.01624742741503,4,"ThatGuy",1,"",0,1,0
48,5,1,24.8818968035262,4,"ThatGuy",1,"",0,0,0
48,6,1,24.6233182380476,4,"ThatGuy",1,"",0,0,0
48,7,1,24.5127374015151,4,"ThatGuy",1,"",0,0,0
48,8,1,25.0178257458775,4,"ThatGuy",1,"",0,0,0
48,9,1,25.0973584444744,4,"ThatGuy",1,"",0,1,0
125,1,1,15.7532624348238,6,"ThatGuy",NA,"",0,0,NA
125,10,1,24.1403658553634,6,"ThatGuy",0,"",0,0,1
125,11,0,23.3506071488615,6,"ThatGuy",1,"Holiday",1,1,0
125,2,0,22.282452216782,6,"ThatGuy",1,"",0,1,0
125,3,0,17.1500155374379,6,"ThatGuy",0,"",0,0,1
125,4,0,18.741566682488,6,"ThatGuy",0,"",0,1,1
125,5,0,23.2209451719734,6,"ThatGuy",0,"",0,0,1
125,6,1,11.9231563397204,6,"ThatGuy",0,"",0,0,1
125,7,0,25.0171966315504,6,"ThatGuy",1,"",0,0,0
125,8,1,24.1181108802075,6,"ThatGuy",0,"",0,0,1
125,9,0,13.0860394133584,6,"ThatGuy",1,"Canceled",1,1,0
95,1,1,21.5208456264124,3,"ThatOtherGuy",NA,"",0,0,NA
95,10,0,21.7692163613062,3,"ThatOtherGuy",0,"",0,0,1
95,11,0,17.5511293898064,3,"ThatOtherGuy",0,"",0,1,1
95,2,0,21.2252083974407,3,"ThatOtherGuy",1,"Holiday",1,1,0
95,3,1,22.7763948630177,3,"ThatOtherGuy",0,"",0,0,1
95,4,1,23.3122909023664,3,"ThatOtherGuy",1,"",0,1,0
95,5,1,25.0506993661266,3,"ThatOtherGuy",1,"",0,0,0
95,6,1,25.0342463661735,3,"ThatOtherGuy",1,"",0,0,0
95,7,0,25.2521508062439,3,"ThatOtherGuy",1,"",0,0,0
95,8,1,24.8609699856947,3,"ThatOtherGuy",0,"",0,0,1
95,9,0,22.8234747365783,3,"ThatOtherGuy",1,"",0,1,0
107,1,1,23.9224133329353,2,"ThatOtherGuy",NA,"",0,0,NA
107,10,1,25.6091823550651,2,"ThatOtherGuy",1,"",0,0,0
107,11,1,24.4508015887658,2,"ThatOtherGuy",1,"",0,1,0
107,2,1,24.0272094675142,2,"ThatOtherGuy",1,"",0,1,0
107,3,NA,25.1072155522625,2,"ThatOtherGuy",1,"MissingData",0,0,0
107,4,1,23.0982937599907,2,"ThatOtherGuy",0,"",0,1,1
107,5,1,23.9587883525378,2,"ThatOtherGuy",1,"",0,0,0
107,6,1,24.8997105676543,2,"ThatOtherGuy",1,"",0,0,0
107,7,1,25.1042363427573,2,"ThatOtherGuy",1,"",0,0,0
107,8,1,24.4421743352964,2,"ThatOtherGuy",1,"",0,0,0
107,9,1,23.6346111460738,2,"ThatOtherGuy",1,"",0,1,0
206,1,1,19.5778956484795,2,"ThatOtherGuy",NA,"",0,0,NA
206,10,0,21.8564577524085,2,"ThatOtherGuy",0,"",0,0,1
206,11,0,25.4863609117321,2,"ThatOtherGuy",0,"",0,1,1
206,2,1,20.9588857968951,2,"ThatOtherGuy",1,"",0,1,0
206,3,NA,22.1090915491471,2,"ThatOtherGuy",1,"MissingData",0,0,0
206,4,0,-0.44598901744208,2,"ThatOtherGuy",0,"",0,1,1
206,5,1,-0.441193749323648,2,"ThatOtherGuy",0,"",0,0,1
206,6,0,24.9760706098177,2,"ThatOtherGuy",1,"",0,0,0
206,7,0,25.4470958561553,2,"ThatOtherGuy",0,"",0,0,1
206,8,0,6.33547166618256,2,"ThatOtherGuy",0,"",0,0,1
206,9,0,16.7678072213394,2,"ThatOtherGuy",0,"",0,1,1
5,1,1,24.7077910887811,4,"ThatGuy",NA,"",0,0,NA
5,10,0,0.376162977209094,4,"ThatGuy",0,"",0,0,1
5,11,1,-0.306924420297436,4,"ThatGuy",0,"",0,1,1
5,2,0,23.7099873564353,4,"ThatGuy",1,"Holiday",1,1,0
5,3,1,23.2930461580029,4,"ThatGuy",0,"",0,0,1
5,4,1,25.3571226756827,4,"ThatGuy",1,"",0,1,0
5,5,1,23.6046253393795,4,"ThatGuy",1,"",0,0,0
5,6,1,24.995557743237,4,"ThatGuy",1,"",0,0,0
5,7,1,24.1200009327986,4,"ThatGuy",1,"",0,0,0
5,8,1,23.9528871010709,4,"ThatGuy",1,"",0,0,0
5,9,0,23.232058422284,4,"ThatGuy",1,"",0,1,0
57,1,1,19.0325861637132,2,"ThatOtherGuy",NA,"",0,0,NA
57,10,0,21.4288107622502,2,"ThatOtherGuy",0,"",0,0,1
57,11,0,11.4970422981163,2,"ThatOtherGuy",0,"",0,1,1
57,2,0,15.4347666087109,2,"ThatOtherGuy",1,"",0,1,0
57,3,NA,22.4588683704368,2,"ThatOtherGuy",0,"MissingData",0,0,1
57,4,1,16.4217591518718,2,"ThatOtherGuy",0,"",0,1,1
57,5,0,16.3431020971355,2,"ThatOtherGuy",1,"",0,0,0
57,6,1,19.796362293421,2,"ThatOtherGuy",0,"",0,0,1
57,7,0,22.8840665440134,2,"ThatOtherGuy",1,"",0,0,0
57,8,0,21.6685010998108,2,"ThatOtherGuy",0,"",0,0,1
57,9,0,21.2505732855237,2,"ThatOtherGuy",0,"",0,1,1
137,1,1,18.3567102330043,5,"ThatOtherGuy",NA,"",0,0,NA
137,10,1,0.182238290154223,5,"ThatOtherGuy",1,"",0,0,0
137,11,1,0.0664567305937824,5,"ThatOtherGuy",1,"",0,1,0
137,2,0,0.581005965492932,5,"ThatOtherGuy",1,"Holiday",1,1,0
137,3,1,24.6724802276934,5,"ThatOtherGuy",0,"",0,0,1
137,4,1,0.404112621784322,5,"ThatOtherGuy",1,"",0,1,0
137,5,0,24.0678883686126,5,"ThatOtherGuy",1,"",0,0,0
137,6,1,-0.336830952718927,5,"ThatOtherGuy",0,"",0,0,1
137,7,1,22.6935029176917,5,"ThatOtherGuy",1,"",0,0,0
137,8,1,-0.31885863061863,5,"ThatOtherGuy",1,"",0,0,0
137,9,1,0.281741094812278,5,"ThatOtherGuy",1,"",0,1,0
167,1,1,23.3005143973771,2,"ThatOtherGuy",NA,"",0,0,NA
167,10,0,18.1670530029761,2,"ThatOtherGuy",0,"",0,0,1
167,11,0,20.2808979317481,2,"ThatOtherGuy",0,"",0,1,1
167,2,0,20.2453461045675,2,"ThatOtherGuy",1,"",0,1,0
167,3,NA,23.0945434938652,2,"ThatOtherGuy",0,"MissingData",0,0,1
167,4,0,23.1226568563258,2,"ThatOtherGuy",0,"",0,1,1
167,5,1,20.7707949358476,2,"ThatOtherGuy",0,"",0,0,1
167,6,0,12.6917978609557,2,"ThatOtherGuy",1,"",0,0,0
167,7,0,24.408736867202,2,"ThatOtherGuy",0,"",0,0,1
167,8,1,22.1736816752628,2,"ThatOtherGuy",0,"",0,0,1
167,9,0,21.5822334850005,2,"ThatOtherGuy",1,"",0,1,0
115,1,0,-0.283036952191135,6,"ThatGuy",NA,"",0,0,NA
115,10,0,0.167747485235059,6,"ThatGuy",0,"",0,0,1
115,11,0,0.455082723621724,6,"ThatGuy",0,"Holiday",1,1,1
115,2,0,0.0744156118731384,6,"ThatGuy",0,"",0,1,1
115,3,1,21.6190862078598,6,"ThatGuy",0,"",0,0,1
115,4,0,23.3226022762514,6,"ThatGuy",1,"",0,1,0
115,5,0,-0.274478667639992,6,"ThatGuy",0,"",0,0,1
115,6,0,-0.303510393675608,6,"ThatGuy",0,"",0,0,1
115,7,0,0.227418767775235,6,"ThatGuy",0,"",0,0,1
115,8,0,0.53001133402443,6,"ThatGuy",0,"",0,0,1
115,9,0,-0.802317111093397,6,"ThatGuy",0,"Canceled",1,1,1
182,1,1,19.7772069512881,4,"ThatGuy",NA,"",0,0,NA
182,10,1,14.3299045025986,4,"ThatGuy",1,"",0,0,0
182,11,1,18.0197815788373,4,"ThatGuy",1,"",0,1,0
182,2,0,16.2952992223269,4,"ThatGuy",1,"Holiday",1,1,0
182,3,1,14.0001642553071,4,"ThatGuy",0,"",0,0,1
182,4,1,13.9855852690028,4,"ThatGuy",1,"",0,1,0
182,5,1,15.6122965428892,4,"ThatGuy",1,"",0,0,0
182,6,1,20.1881180284182,4,"ThatGuy",1,"",0,0,0
182,7,1,21.8420305227046,4,"ThatGuy",1,"",0,0,0
182,8,1,16.7364444920782,4,"ThatGuy",1,"",0,0,0
182,9,1,23.3197844709814,4,"ThatGuy",1,"",0,1,0
24,1,1,25.5357992354641,4,"ThatGuy",NA,"",0,0,NA
24,10,1,24.9776216624067,4,"ThatGuy",1,"",0,0,0
24,11,0,24.2670453280098,4,"ThatGuy",1,"",0,1,0
24,2,0,23.6648257444625,4,"ThatGuy",1,"Holiday",1,1,0
24,3,1,25.5185280866652,4,"ThatGuy",0,"",0,0,1
24,4,1,24.7486649236971,4,"ThatGuy",1,"",0,1,0
24,5,1,23.7114239002025,4,"ThatGuy",1,"",0,0,0
24,6,1,23.9636878928912,4,"ThatGuy",1,"",0,0,0
24,7,1,24.9989533272859,4,"ThatGuy",1,"",0,0,0
24,8,1,24.077487717499,4,"ThatGuy",1,"",0,0,0
24,9,1,24.639759628102,4,"ThatGuy",1,"",0,1,0
99,1,1,25.1286531577353,3,"ThatOtherGuy",NA,"",0,0,NA
99,10,1,24.5787769934888,3,"ThatOtherGuy",1,"",0,0,0
99,11,1,22.7877503223869,3,"ThatOtherGuy",1,"",0,1,0
99,2,0,23.403302588095,3,"ThatOtherGuy",1,"Holiday",1,1,0
99,3,1,19.3191325185573,3,"ThatOtherGuy",0,"",0,0,1
99,4,1,21.8152158873022,3,"ThatOtherGuy",1,"",0,1,0
99,5,1,20.5144110722386,3,"ThatOtherGuy",1,"",0,0,0
99,6,0,23.1571389188594,3,"ThatOtherGuy",1,"",0,0,0
99,7,1,23.3318369164896,3,"ThatOtherGuy",0,"",0,0,1
99,8,1,20.8793763116786,3,"ThatOtherGuy",1,"",0,0,0
99,9,1,19.5915157974213,3,"ThatOtherGuy",1,"",0,1,0
19,1,1,20.9473808374861,1,"ThatGuy",NA,"",0,0,NA
19,10,0,22.9925548803275,1,"ThatGuy",1,"",0,0,0
19,11,1,22.8718753635058,1,"ThatGuy",0,"",0,1,1
19,2,0,22.5488637180678,1,"ThatGuy",1,"",0,1,0
19,3,1,21.3794774669832,1,"ThatGuy",0,"",0,0,1
19,4,0,14.6978233150996,1,"ThatGuy",1,"Canceled",1,1,0
19,5,1,16.9304695352646,1,"ThatGuy",0,"",0,0,1
19,6,0,19.5344192480902,1,"ThatGuy",1,"",0,0,0
19,7,0,22.1220727011661,1,"ThatGuy",0,"",0,0,1
19,8,1,17.2750567920724,1,"ThatGuy",0,"",0,0,1
19,9,1,21.5117550557584,1,"ThatGuy",1,"",0,1,0
134,1,1,25.0441556756096,6,"ThatGuy",NA,"",0,0,NA
134,10,1,24.8465781352291,6,"ThatGuy",0,"",0,0,1
134,11,0,23.3924385319228,6,"ThatGuy",1,"Holiday",1,1,0
134,2,1,24.0185010267757,6,"ThatGuy",1,"",0,1,0
134,3,0,24.7294574222307,6,"ThatGuy",1,"",0,0,0
134,4,1,24.3401716798769,6,"ThatGuy",0,"",0,1,1
134,5,1,25.5801531759468,6,"ThatGuy",1,"",0,0,0
134,6,1,24.2712000419713,6,"ThatGuy",1,"",0,0,0
134,7,1,25.2414977957556,6,"ThatGuy",1,"",0,0,0
134,8,1,24.5072375274737,6,"ThatGuy",1,"",0,0,0
134,9,0,24.8089226265226,6,"ThatGuy",1,"Canceled",1,1,0
35,1,1,20.6875939170859,3,"ThatOtherGuy",NA,"",0,0,NA
35,10,1,24.439826935888,3,"ThatOtherGuy",1,"",0,0,0
35,11,1,19.6248001059533,3,"ThatOtherGuy",1,"",0,1,0
35,2,0,21.4151332721067,3,"ThatOtherGuy",1,"Holiday",1,1,0
35,3,1,21.8815461305693,3,"ThatOtherGuy",0,"",0,0,1
35,4,1,24.140465937379,3,"ThatOtherGuy",1,"",0,1,0
35,5,1,23.2931548990537,3,"ThatOtherGuy",1,"",0,0,0
35,6,1,22.1234891867681,3,"ThatOtherGuy",1,"",0,0,0
35,7,1,23.3401981755933,3,"ThatOtherGuy",1,"",0,0,0
35,8,1,20.4539000152708,3,"ThatOtherGuy",1,"",0,0,0
35,9,1,19.0152202469031,3,"ThatOtherGuy",1,"",0,1,0
180,1,1,24.2112129006899,3,"ThatOtherGuy",NA,"",0,0,NA
180,10,1,25.2137095454889,3,"ThatOtherGuy",1,"",0,0,0
180,11,1,24.7735240210119,3,"ThatOtherGuy",1,"",0,1,0
180,2,0,22.7466082307292,3,"ThatOtherGuy",1,"Holiday",1,1,0
180,3,1,24.4600372221002,3,"ThatOtherGuy",0,"",0,0,1
180,4,1,24.4661184361943,3,"ThatOtherGuy",1,"",0,1,0
180,5,1,24.9227226450065,3,"ThatOtherGuy",1,"",0,0,0
180,6,1,24.5781763297629,3,"ThatOtherGuy",1,"",0,0,0
180,7,1,22.6043849724717,3,"ThatOtherGuy",1,"",0,0,0
180,8,1,24.7964485637146,3,"ThatOtherGuy",1,"",0,0,0
180,9,1,24.6653435500699,3,"ThatOtherGuy",1,"",0,1,0
90,1,1,20.3946205971358,1,"ThatGuy",NA,"",0,0,NA
90,10,1,0.84977647507563,1,"ThatGuy",0,"",0,0,1
90,11,1,25.1569136730296,1,"ThatGuy",1,"",0,1,0
90,2,1,19.0283446182117,1,"ThatGuy",1,"",0,1,0
90,3,1,25.0314192285725,1,"ThatGuy",1,"",0,0,0
90,4,0,23.6058949604689,1,"ThatGuy",1,"Canceled",1,1,0
90,5,1,24.7593370732224,1,"ThatGuy",0,"",0,0,1
90,6,1,21.2686095104681,1,"ThatGuy",1,"",0,0,0
90,7,0,24.4543633509429,1,"ThatGuy",1,"",0,0,0
90,8,1,24.0973014938519,1,"ThatGuy",0,"",0,0,1
90,9,0,23.0787867112345,1,"ThatGuy",1,"",0,1,0
36,1,1,23.56742917961,3,"ThatOtherGuy",NA,"",0,0,NA
36,10,1,25.1859824184871,3,"ThatOtherGuy",1,"",0,0,0
36,11,1,24.1783055122686,3,"ThatOtherGuy",1,"",0,1,0
36,2,0,22.6518483523049,3,"ThatOtherGuy",1,"Holiday",1,1,0
36,3,1,24.744219541212,3,"ThatOtherGuy",0,"",0,0,1
36,4,1,23.6048779805346,3,"ThatOtherGuy",1,"",0,1,0
36,5,1,25.867076403073,3,"ThatOtherGuy",1,"",0,0,0
36,6,1,23.3876980576887,3,"ThatOtherGuy",1,"",0,0,0
36,7,1,24.7016436218338,3,"ThatOtherGuy",1,"",0,0,0
36,8,1,23.782159918738,3,"ThatOtherGuy",1,"",0,0,0
36,9,1,24.1225746854795,3,"ThatOtherGuy",1,"",0,1,0
