"id","nearc4","ed76","age76","daded","momed","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","work76","lwage76","black","smsa66r","wage76","kww","iq","marsta76"
988,1,13,32,9.94,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.41836494,0,1,613,43,109,1
989,1,16,24,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.25190388,0,1,519,27,NA,1
990,1,13,30,9.94,10.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.56103067,1,1,707,45,96,1
991,1,13,26,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.70686234,1,1,818,26,79,1
992,1,10,25,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.70378247,1,1,300,31,62,6
993,1,18,33,13,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,47,114,1
994,1,16,30,9,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.5539334,0,1,702,47,110,1
995,1,16,34,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.18690102,0,1,1322,47,117,1
996,1,12,27,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.94017125,1,1,380,25,72,1
997,1,11,26,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.99146455,1,1,400,30,83,6
998,1,11,25,9.94,10.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.21060008,1,1,498,22,99,1
999,1,10,33,9.94,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.49677499,1,1,663,18,72,1
1000,1,10,33,8,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.39692966,1,1,600,29,88,5
1001,1,18,32,16,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.94119006,0,1,1034,48,123,1
1002,1,15,26,16,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,30,110,1
1003,1,14,27,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,39,102,1
1004,1,14,25,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.98378997,0,1,1079,23,91,6
1005,1,18,24,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.99146455,0,1,400,31,98,6
1006,1,16,33,13,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.46302946,0,1,641,37,119,6
1007,1,12,32,9.94,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.42971948,0,1,620,33,87,1
1008,1,17,30,12,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.17586727,0,1,481,49,121,4
1009,1,16,33,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.96413561,0,1,1058,41,NA,6
1010,1,12,26,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.30078579,0,1,545,33,112,1
1011,1,14,26,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.66695679,0,1,786,38,113,6
1012,1,18,25,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.18414889,0,1,485,38,125,6
1013,1,14,34,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.58202514,0,1,722,45,121,1
1014,1,15,28,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.54391185,0,1,695,47,128,1
1015,1,15,34,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.30809844,0,1,549,41,NA,4
1016,1,15,32,15,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.67582322,0,1,793,36,103,1
1017,1,16,33,18,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.56164175,0,1,1923,48,99,1
1018,1,16,33,10,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,45,112,1
1019,1,15,33,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.67582322,0,1,793,40,101,1
1020,1,15,28,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.80239476,0,1,900,34,117,5
1021,1,14,32,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.48310735,0,1,654,41,109,1
1022,1,12,27,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.24027585,0,1,513,46,73,6
1023,1,16,25,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,34,NA,6
1024,1,14,29,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.95064255,0,1,384,38,88,4
1025,1,16,27,16,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,1,500,27,116,1
1026,1,15,25,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.39859493,0,1,601,40,137,6
1027,1,12,27,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.08221891,0,1,438,40,105,1
1028,1,12,25,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,1,500,42,98,6
1029,1,12,25,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,NA,28,NA,6
1030,1,18,33,9.94,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.14203657,0,1,1264,47,122,1
1031,1,14,26,12,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.61606519,0,1,747,43,104,1
1032,1,14,27,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.24027585,0,1,513,29,78,1
1033,1,12,33,9.94,10.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.55108034,0,1,700,43,104,1
1034,1,16,29,14,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.51025834,0,1,672,38,93,1
1035,1,17,30,9.94,10.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.89060912,0,1,983,39,87,6
1036,1,13,29,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.39362755,0,1,220,35,101,1
1037,1,18,33,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.09174212,0,1,1202,39,134,1
1038,1,12,30,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.50279005,0,1,667,39,85,1
1039,1,14,28,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.7310181,1,1,838,41,NA,1
1040,1,15,25,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.09582456,0,1,444,36,104,1
1041,1,12,25,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.29710932,0,1,543,25,104,6
1042,1,14,30,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.22455843,0,1,505,41,NA,1
1043,1,12,31,9.94,10.25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.68085468,0,1,797,37,107,1
1044,1,9,24,10,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.87773578,0,1,357,18,NA,1
1045,1,12,27,12,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,1,500,30,93,1
1046,1,12,34,9.94,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.86901445,0,1,962,47,NA,1
1047,1,11,28,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.85793315,0,1,350,31,94,6
1048,1,15,24,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.74620319,0,1,313,35,NA,6
1049,1,16,24,17,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.76217393,0,1,117,34,NA,1
1050,1,12,33,10,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.58755001,0,1,726,48,109,1
1051,1,13,33,9.94,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.28413416,1,1,536,31,119,1
1052,1,13,26,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.27664349,1,1,532,29,98,1
1053,1,17,28,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0591232,1,1,428,32,103,1
1054,1,12,30,9.94,10.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,33,NA,1
1055,1,16,34,15,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.99759598,0,1,1094,50,NA,1
1056,1,12,33,9.94,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.56268125,0,1,1925,45,NA,1
1057,1,18,32,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.74523635,0,1,850,36,112,1
1058,1,12,24,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.89989735,0,1,365,34,NA,6
1059,1,16,26,12,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.16120732,0,1,474,29,104,6
1060,1,13,26,11,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.48616079,0,1,656,33,96,1
1061,1,12,25,11,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.08677473,0,1,440,22,NA,6
1062,1,14,25,10,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.13556489,0,1,462,38,102,1
1063,0,16,28,9,10.25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.51174533,0,1,673,41,103,1
1064,0,12,24,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.04751722,0,1,1150,16,NA,1
1065,0,16,24,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,33,NA,1
1066,0,12,31,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68461173,0,1,800,37,95,4
1067,0,12,25,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.13122649,0,1,460,23,NA,6
1068,0,11,29,6,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,36,76,1
1069,0,12,26,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.81114099,0,1,334,31,93,1
1070,0,13,26,6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.5539334,0,1,702,35,122,1
1071,0,12,25,6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.26149168,0,1,524,37,107,4
1072,1,18,33,9,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,NA,43,NA,1
1073,1,7,33,9.94,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6.50279005,0,1,667,37,NA,1
1074,1,12,33,12,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,NA,32,90,1
1075,1,12,28,6,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,NA,37,111,1
1076,1,18,26,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.46302946,0,1,641,48,NA,1
1077,1,12,24,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68461173,0,1,800,40,NA,1
1078,1,13,26,17,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,36,89,1
1079,1,12,32,9.94,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.35784227,0,1,577,30,97,1
1080,1,18,34,10,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,56,110,1
1081,1,18,32,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.04737218,0,1,423,41,115,1
1082,1,18,29,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.77308038,0,1,874,42,120,1
1083,1,15,28,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.46146818,0,1,640,29,103,1
1084,0,16,29,12,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7.00397414,0,1,1101,41,106,1
1085,0,16,26,12,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.47543272,0,1,649,32,96,1
1086,0,12,26,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.10924758,0,1,450,39,114,1
1087,0,12,33,9.94,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.82871207,0,1,924,37,NA,4
1088,0,11,27,9.94,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.5482191,0,1,698,33,86,1
1089,0,15,34,9.94,10.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.22455843,1,1,505,27,78,1
1090,0,16,28,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.32076829,0,1,556,38,110,1
1091,0,17,25,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.92692603,0,1,375,37,132,6
1092,0,15,28,12,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.51174533,0,1,673,34,126,1
1093,0,13,30,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.73009978,0,1,308,36,102,1
1094,0,12,34,12,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.37161185,0,1,585,41,87,1
1095,0,12,24,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.66057515,0,1,781,31,89,4
1096,1,12,27,9.94,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.48616079,0,1,656,40,106,1
1097,1,12,28,8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.04737218,0,1,423,43,100,1
1098,1,12,29,9.94,10.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,31,96,1
1099,1,16,28,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.15617664,0,1,1282,26,98,1
1100,1,12,25,11,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.86901445,0,1,962,30,97,1
1101,1,12,30,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68461173,0,1,800,38,111,1
1102,1,14,28,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,36,126,6
1103,1,12,33,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.62007321,0,1,750,40,100,1
1104,1,18,29,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.47234629,0,1,647,39,110,4
1105,1,12,29,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.84374995,0,1,938,38,114,4
1106,1,17,28,17,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.28599809,0,0,537,43,135,4
1107,1,8,29,9.94,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,23,NA,1
1108,1,15,24,13,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.66988092,0,1,290,39,121,6
1109,1,12,29,6,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.25749537,0,0,192,33,95,1
1110,1,18,30,9.94,10.25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.70686234,0,1,818,35,116,1
1111,1,18,30,9.94,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.70073111,0,1,813,45,98,1
1112,1,12,29,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.58892648,0,1,727,28,90,1
1113,1,12,24,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.02553831,0,1,1125,33,116,1
1114,1,11,30,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,6
1115,1,17,28,14,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.42162227,1,1,615,32,110,1
1116,1,12,26,14,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.99893656,1,1,403,23,97,6
1117,1,11,26,8,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.5581978,0,1,705,24,89,1
1118,1,15,27,11,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.82008293,0,1,337,33,105,1
1119,1,17,28,11,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.72503364,0,1,833,44,117,1
1120,1,17,26,11,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.25749537,0,1,192,37,75,1
1121,1,12,28,6,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,41,97,1
1122,1,12,26,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.59304453,0,1,730,23,87,1
1123,1,10,26,9,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.295266,0,1,542,23,74,1
1124,1,12,28,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.7129562,0,0,823,45,91,1
1125,1,12,26,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.08221891,0,0,438,38,90,1
1126,1,14,24,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.5998705,0,0,735,27,NA,1
1127,1,16,24,14,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.05678401,0,0,427,31,112,6
1128,1,12,29,12,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,37,125,4
1129,1,12,30,11,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.82894562,0,0,340,38,90,1
1130,1,18,33,12,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,NA,37,110,6
1131,1,13,34,14,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.17586727,0,0,481,29,130,1
1132,1,16,32,10,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.70563909,0,0,817,51,108,1
1133,1,12,28,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,0,500,34,86,1
1134,1,12,25,9.94,10.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.29710932,1,0,543,30,101,1
1135,1,16,26,9.94,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.10255859,0,0,447,37,125,1
1136,1,15,25,9.94,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.37989735,0,0,217,24,94,1
1137,1,8,26,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.6167711,0,1,275,18,NA,1
1138,1,15,24,8,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.86363118,1,1,352,22,109,5
1139,1,13,27,16,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,36,NA,1
1140,1,14,26,16,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,38,129,1
1141,1,12,29,8,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.58063914,0,0,721,31,98,1
1142,1,12,27,3,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.91572345,0,0,1008,36,NA,1
1143,1,17,29,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.48310735,0,0,654,36,114,1
1144,1,16,26,9.94,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68835471,0,1,803,27,125,1
1145,1,12,27,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.34563636,0,1,570,28,100,1
1146,1,12,24,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,20,NA,1
1147,1,16,25,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.39692966,0,1,600,29,104,1
1148,1,12,24,9.94,10.25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.46925032,0,1,645,35,NA,1
1149,1,13,26,14,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.10924758,0,1,450,35,112,1
1150,1,14,26,10,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,33,98,6
1151,1,13,26,9.94,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.09807428,0,1,445,27,100,6
1152,1,15,29,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.38012254,0,1,590,37,104,1
1153,1,14,25,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.58063914,0,1,721,35,97,1
1154,1,12,32,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.54103,0,1,693,33,120,1
1155,1,13,26,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.27098843,0,1,529,38,134,6
1156,1,9,30,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.15273269,0,1,470,28,92,1
1157,1,16,26,16,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.17586727,0,1,481,34,129,1
1158,1,16,25,16,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.13556489,0,1,462,31,122,1
1159,1,17,33,6,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.31716469,0,1,554,45,NA,1
1160,1,14,32,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.76272951,0,0,865,42,118,4
1161,1,16,30,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.56948142,0,0,713,42,101,1
1162,1,12,24,9.94,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.60665019,0,0,740,37,107,1
1163,1,14,28,9.94,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.70563909,0,0,817,NA,92,4
1164,1,12,34,11,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.51767127,0,1,677,37,92,1
1165,1,16,29,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68085468,0,1,797,43,121,1
1166,1,13,24,13,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.64509097,0,1,769,27,102,1
1167,1,12,26,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,NA,30,NA,6
1168,1,16,25,12,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.13556489,0,1,462,33,118,1
1169,1,14,24,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.25190388,0,0,519,28,NA,1
1170,1,12,25,12,10.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.97380961,0,0,393,38,100,1
1171,1,13,32,9,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.68461173,0,0,800,37,92,1
1172,0,17,27,14,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.51174533,0,0,673,38,108,1
1173,0,16,33,9.94,10.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.17586727,0,0,481,41,121,1
1174,0,12,32,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.8145429,0,0,911,42,119,1
1175,0,12,25,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.17586727,0,0,481,33,NA,1
1176,0,11,33,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,0,500,32,NA,1
1177,0,16,24,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.95324333,0,0,385,39,106,1
1178,0,12,24,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.07764224,0,0,436,24,98,1
1179,0,12,25,8,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,26,66,1
1180,0,8,32,7,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,96,NA,NA,6
1181,0,12,25,7,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.26530121,0,0,526,29,109,1
1182,0,14,29,12,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.81673588,0,0,913,37,NA,6
1183,0,16,25,12,15,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.295266,0,0,542,28,120,6
1184,0,13,28,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.64509097,0,0,769,36,127,1
1185,0,12,24,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.420535,0,0,226,26,NA,6
1186,0,18,27,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.56667243,0,1,711,24,101,1
1187,0,18,34,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.84643878,0,0,346,43,108,1
1188,0,12,32,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.66822825,0,0,787,41,91,1
1189,0,14,26,10,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6.12029742,0,0,455,38,118,1
1190,0,16,24,10,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6.13122649,0,0,460,25,110,6
1191,0,13,26,9.94,14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.62401751,0,0,277,37,119,1
1192,0,17,34,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.69456206,0,0,808,43,103,1
1193,0,14,27,12,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.43615037,0,0,624,33,103,1
1194,0,12,26,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.54678541,0,0,697,40,104,1
1195,0,14,26,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.9348942,0,0,378,32,108,1
1196,0,12,24,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.15909539,0,0,473,33,118,1
1197,0,12,24,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.05208917,0,0,425,21,98,1
1198,0,16,24,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.47543272,0,0,649,25,120,1
1199,0,15,26,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,33,125,1
1200,0,15,25,12,15,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.19644413,0,1,491,25,144,1
1201,0,18,26,12,16,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.82871207,0,0,924,25,NA,4
1202,0,12,24,12,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.85793315,0,0,350,38,NA,1
1203,0,13,25,13,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.39692966,0,0,600,27,NA,1
1204,0,9,31,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.06145692,0,0,429,30,NA,1
1205,0,10,34,6,10.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,40,NA,1
1206,0,12,26,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,0,500,20,100,1
1207,0,9,24,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.2146081,0,0,500,12,NA,6
1208,0,8,34,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.85793315,0,0,350,39,NA,1
1209,0,14,27,8,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.91350301,0,0,370,32,86,1
1210,0,12,29,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,34,NA,1
1211,0,18,31,10,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,NA,120,1
1212,0,16,24,8,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.94017125,0,0,380,21,NA,1
1213,0,14,25,9,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.52146092,0,0,250,30,NA,1
1214,0,12,31,11,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,51,100,1
1215,0,18,30,6,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.22653667,0,1,506,40,122,1
1216,0,12,27,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.42810527,0,0,619,35,98,1
1217,0,16,24,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.94279938,0,0,381,28,NA,1
1218,0,18,34,9.94,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,46,92,1
1219,0,12,30,9.94,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.88887796,0,0,361,37,101,1
1220,0,12,28,9.94,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.37672695,0,0,588,33,117,1
